Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
14 60  05;BENGTSFORS;TORRSKOG;36.35;34.85;22.92;11.48;0.45;1.50
14 60  06;BENGTSFORS;STENEBY-TISSELSKOG;36.35;34.92;22.92;11.48;0.52;1.43
14 60  09;BENGTSFORS;BÄCKE-ÖDSKÖLT;36.35;34.92;22.92;11.48;0.52;1.43
14 61  01;MELLERUD;HOLM;35.93;34.58;22.60;11.48;0.50;1.35
14 61  03;MELLERUD;BOLSTAD;35.93;34.58;22.60;11.48;0.50;1.35
14 61  07;MELLERUD;ÖR;35.93;34.58;22.60;11.48;0.50;1.35
14 61  09;MELLERUD;SKÅLLERUD;35.93;34.58;22.60;11.48;0.50;1.35
14 62  01;LILLA EDET;FUXERNA-ÅSBRÄCKA;35.24;34.19;22.37;11.48;0.34;1.05
14 62  04;LILLA EDET;LÖDÖSE;35.25;34.15;22.37;11.48;0.30;1.10
14 62  06;LILLA EDET;VÄSTERLANDA;35.24;34.19;22.37;11.48;0.34;1.05
14 62  07;LILLA EDET;HJÄRTUM;35.24;34.19;22.37;11.48;0.34;1.05
14 63  01;MARK;KINNA;33.84;32.90;21.21;11.48;0.21;0.94
14 63  03;MARK;ÖRBY-SKENE;33.90;32.90;21.21;11.48;0.21;1.00
14 63  04;MARK;SÄTILA;34.27;32.97;21.21;11.48;0.28;1.30
14 63  05;MARK;HYSSNA;34.27;32.97;21.21;11.48;0.28;1.30
14 63  07;MARK;FRITSLA-SKEPHULT;34.38;33.10;21.21;11.48;0.41;1.28
14 63  12;MARK;VÄSTRA MARK;34.47;33.14;21.21;11.48;0.45;1.33
14 63  13;MARK;ÖXNEVALLA;34.42;33.02;21.21;11.48;0.33;1.40
14 63  14;MARK;HORRED;34.42;33.02;21.21;11.48;0.33;1.40
14 63  15;MARK;ISTORP;34.42;33.02;21.21;11.48;0.33;1.40
14 63  16;MARK;ÄLEKULLA;34.56;33.04;21.21;11.48;0.35;1.52
14 63  17;MARK;TORESTORP;34.56;33.04;21.21;11.48;0.35;1.52
14 63  18;MARK;ÖXABÄCK;34.56;33.04;21.21;11.48;0.35;1.52
14 65  01;SVENLJUNGA;SVENLJUNGABYGDEN;35.42;33.96;22.15;11.48;0.33;1.46
14 65  03;SVENLJUNGA;MJÖBÄCK-HOLSLJUNGA;35.42;33.96;22.15;11.48;0.33;1.46
14 65  06;SVENLJUNGA;KINDAHOLM;35.42;33.96;22.15;11.48;0.33;1.46
14 65  12;SVENLJUNGA;SEXDREGA, DEL;35.42;33.96;22.15;11.48;0.33;1.46
14 66  02;HERRLJUNGA;HERRLJUNGA LANDSBYGDSFÖRS.;35.188;33.82;21.94;11.48;0.40;1.368
14 66  06;HERRLJUNGA;HERRLJUNGA;35.188;33.82;21.94;11.48;0.40;1.368
14 66  07;HERRLJUNGA;HUDENE;35.188;33.82;21.94;11.48;0.40;1.368
14 66  17;HERRLJUNGA;ÖSTRA GÄSENE;35.188;33.82;21.94;11.48;0.40;1.368
14 66  18;HERRLJUNGA;HOV;35.188;33.82;21.94;11.48;0.40;1.368
14 70  01;VARA;VARA;34.59;33.17;21.27;11.48;0.42;1.42
14 70  04;VARA;LEVENE;34.59;33.17;21.27;11.48;0.42;1.42
14 70  10;VARA;RYDA;34.59;33.17;21.27;11.48;0.42;1.42
14 70  14;VARA;VEDUM;34.59;33.17;21.27;11.48;0.42;1.42
14 70  24;VARA;LARV;34.59;33.17;21.27;11.48;0.42;1.42
14 70  29;VARA;KVÄNUM;34.59;33.17;21.27;11.48;0.42;1.42
14 71  01;GÖTENE;KLEVA-SIL;34.96;33.70;21.77;11.48;0.45;1.26
14 71  02;GÖTENE;GÖTENE;34.96;33.70;21.77;11.48;0.45;1.26
14 71  09;GÖTENE;LEDSJÖ;34.96;33.70;21.77;11.48;0.45;1.26
14 71  12;GÖTENE;KÄLLBY;34.96;33.70;21.77;11.48;0.45;1.26
14 71  13;GÖTENE;HUSABY;34.96;33.70;21.77;11.48;0.45;1.26
14 71  18;GÖTENE;KINNEKULLE;34.96;33.70;21.77;11.48;0.45;1.26
14 72  01;TIBRO;TIBRO;33.98;32.96;21.21;11.48;0.27;1.02
14 72  02;TIBRO;RANSBERG;33.98;32.96;21.21;11.48;0.27;1.02
14 73  01;TÖREBODA;TÖREBODA;34.45;33.18;21.22;11.48;0.48;1.27
14 73  02;TÖREBODA;FREDSBERG-BÄCK;34.45;33.18;21.22;11.48;0.48;1.27
14 73  07;TÖREBODA;FÄGRE;34.45;33.18;21.22;11.48;0.48;1.27
14 73  13;TÖREBODA;HOVA-ÄLGARÅS, DEL;34.45;33.18;21.22;11.48;0.48;1.27
14 80  01;GÖTEBORG;DOMKYRKOFÖRS. I GÖTEBORG;33.575;32.735;21.12;11.48;0.135;0.84
14 80  04;GÖTEBORG;NYLÖSE;33.575;32.735;21.12;11.48;0.135;0.84
14 80  05;GÖTEBORG;KORTEDALA;33.575;32.735;21.12;11.48;0.135;0.84
14 80  06;GÖTEBORG;HÄRLANDA;33.575;32.735;21.12;11.48;0.135;0.84
14 80  07;GÖTEBORG;GÖTEBORGS VASA;33.575;32.735;21.12;11.48;0.135;0.84
14 80  08;GÖTEBORG;GÖTEBORGS JOHANNEBERG;33.575;32.735;21.12;11.48;0.135;0.84
14 80  09;GÖTEBORG;GÖTEBORGS ANNEDAL;33.575;32.735;21.12;11.48;0.135;0.84
14 80  10;GÖTEBORG;GÖTEBORGS HAGA;33.575;32.735;21.12;11.48;0.135;0.84
14 80  11;GÖTEBORG;GÖTEBORGS OSCAR FREDRIK;33.575;32.735;21.12;11.48;0.135;0.84
14 80  12;GÖTEBORG;GÖTEBORGS MASTHUGG;33.575;32.735;21.12;11.48;0.135;0.84
14 80  13;GÖTEBORG;GÖTEBORGS CARL JOHAN;33.575;32.735;21.12;11.48;0.135;0.84
14 80  16;GÖTEBORG;ÖRGRYTE;33.575;32.735;21.12;11.48;0.135;0.84
14 80  17;GÖTEBORG;LUNDBY;33.575;32.735;21.12;11.48;0.135;0.84
14 80  20;GÖTEBORG;BACKA;33.575;32.735;21.12;11.48;0.135;0.84
14 80  21;GÖTEBORG;HÖGSBO;33.575;32.735;21.12;11.48;0.135;0.84
14 80  22;GÖTEBORG;VÄSTRA FRÖLUNDA;33.575;32.735;21.12;11.48;0.135;0.84
14 80  23;GÖTEBORG;ÄLVSBORG;33.575;32.735;21.12;11.48;0.135;0.84
14 80  24;GÖTEBORG;TYNNERED;33.575;32.735;21.12;11.48;0.135;0.84
14 80  28;GÖTEBORG;TORSLANDA-BJÖRLANDA;33.575;32.735;21.12;11.48;0.135;0.84
14 80  31;GÖTEBORG;TUVE-SÄVE;33.575;32.735;21.12;11.48;0.135;0.84
14 80  32;GÖTEBORG;BERGSJÖN;33.575;32.735;21.12;11.48;0.135;0.84
14 80  33;GÖTEBORG;GÖTEBORGS S:T PAULI;33.575;32.735;21.12;11.48;0.135;0.84
14 80  34;GÖTEBORG;ANGERED;33.575;32.735;21.12;11.48;0.135;0.84
14 80  36;GÖTEBORG;ASKIM;33.575;32.735;21.12;11.48;0.135;0.84
14 80  37;GÖTEBORG;STYRSÖ;33.575;32.735;21.12;11.48;0.135;0.84
14 80  38;GÖTEBORG;BJÖRKEKÄRR;33.575;32.735;21.12;11.48;0.135;0.84
14 80  41;GÖTEBORG;NÄSET;33.575;32.735;21.12;11.48;0.135;0.84
14 81  01;MÖLNDAL;FÄSSBERG;32.71;31.92;20.26;11.48;0.18;0.79
14 81  02;MÖLNDAL;KÅLLERED;32.71;31.92;20.26;11.48;0.18;0.79
14 81  03;MÖLNDAL;LINDOME;32.54;31.87;20.26;11.48;0.13;0.67
14 81  04;MÖLNDAL;STENSJÖN;32.71;31.92;20.26;11.48;0.18;0.79
14 82  01;KUNGÄLV;KUNGÄLV-YTTERBY;34.02;33.09;21.44;11.48;0.17;0.93
14 82  03;KUNGÄLV;MARSTRAND;34.28;33.17;21.44;11.48;0.25;1.11
14 82  04;KUNGÄLV;HARESTAD;34.28;33.17;21.44;11.48;0.25;1.11
14 82  05;KUNGÄLV;TORSBY;34.28;33.17;21.44;11.48;0.25;1.11
14 82  06;KUNGÄLV;LYCKE;34.28;33.17;21.44;11.48;0.25;1.11
14 82  08;KUNGÄLV;ROMELANDA;34.12;33.17;21.44;11.48;0.25;0.95
14 82  09;KUNGÄLV;KAREBY;34.12;33.17;21.44;11.48;0.25;0.95
14 82  10;KUNGÄLV;HÅLTA;34.23;33.08;21.44;11.48;0.16;1.15
14 82  11;KUNGÄLV;SOLBERGA;34.23;33.08;21.44;11.48;0.16;1.15
14 84  01;LYSEKIL;LYSEKIL;35.60;34.32;22.46;11.48;0.38;1.28
14 84  02;LYSEKIL;LYSE;35.60;34.32;22.46;11.48;0.38;1.28
14 84  03;LYSEKIL;SKAFTÖ;35.60;34.32;22.46;11.48;0.38;1.28
14 84  04;LYSEKIL;BRO;35.52;34.39;22.46;11.48;0.45;1.13
14 84  05;LYSEKIL;BRASTAD;35.52;34.39;22.46;11.48;0.45;1.13
14 85  01;UDDEVALLA;UDDEVALLA;34.99;33.89;22.16;11.48;0.25;1.10
14 85  03;UDDEVALLA;LJUNGSKILE;34.96;33.94;22.16;11.48;0.30;1.02
14 85  09;UDDEVALLA;BOKENÄSET;35.26;33.95;22.16;11.48;0.31;1.31
14 85  10;UDDEVALLA;HERRESTAD;35.06;33.86;22.16;11.48;0.22;1.20
14 85  11;UDDEVALLA;LANE-RYR;34.99;33.89;22.16;11.48;0.25;1.10
14 85  12;UDDEVALLA;BÄVE;34.99;33.89;22.16;11.48;0.25;1.10
14 85  13;UDDEVALLA;DALABERG;34.99;33.89;22.16;11.48;0.25;1.10
14 86  01;STRÖMSTAD;STRÖMSTAD;34.96;33.75;21.91;11.48;0.36;1.21
14 86  02;STRÖMSTAD;SKEE-TJÄRNÖ;34.96;33.75;21.91;11.48;0.36;1.21
14 86  06;STRÖMSTAD;IDEFJORDEN;34.96;33.75;21.91;11.48;0.36;1.21
14 87  01;VÄNERSBORG;VÄNERSBORG OCH VÄNE-RYR;35.02;33.97;22.21;11.48;0.28;1.05
14 87  03;VÄNERSBORG;GESTAD;35.43;34.11;22.21;11.48;0.42;1.32
14 87  04;VÄNERSBORG;BRÅLANDA;35.43;34.11;22.21;11.48;0.42;1.32
14 87  05;VÄNERSBORG;SUNDALS-RYR;35.43;34.11;22.21;11.48;0.42;1.32
14 87  06;VÄNERSBORG;FRÄNDEFORS;35.03;34.00;22.21;11.48;0.31;1.03
14 87  07;VÄNERSBORG;VÄNERSNÄS;35.22;34.00;22.21;11.48;0.31;1.22
14 87  09;VÄNERSBORG;VÄSTRA TUNHEM;35.22;34.00;22.21;11.48;0.31;1.22
14 88  01;TROLLHÄTTAN;TROLLHÄTTAN;34.29;33.26;21.56;11.48;0.22;1.03
14 88  03;TROLLHÄTTAN;ÅSAKA-BJÖRKE;34.57;33.35;21.56;11.48;0.31;1.22
14 88  04;TROLLHÄTTAN;GÄRDHEM;34.57;33.35;21.56;11.48;0.31;1.22
14 88  05;TROLLHÄTTAN;UPPHÄRAD;34.48;33.36;21.56;11.48;0.32;1.12
14 88  07;TROLLHÄTTAN;FORS-ROMMELE;34.48;33.36;21.56;11.48;0.32;1.12
14 88  08;TROLLHÄTTAN;BJÄRKE, DEL;34.95;33.39;21.56;11.48;0.35;1.56
14 88  09;TROLLHÄTTAN;LEXTORP;34.29;33.26;21.56;11.48;0.22;1.03
14 88  10;TROLLHÄTTAN;GÖTALUNDEN;34.29;33.26;21.56;11.48;0.22;1.03
14 89  01;ALINGSÅS;ALINGSÅS;34.19;33.08;21.36;11.48;0.24;1.11
14 89  08;ALINGSÅS;BJÄRKE, DEL;34.75;33.19;21.36;11.48;0.35;1.56
14 89  09;ALINGSÅS;HEMSJÖ;34.19;33.08;21.36;11.48;0.24;1.11
14 89  10;ALINGSÅS;ÖDENÄS;34.19;33.08;21.36;11.48;0.24;1.11
14 90  01;BORÅS;BORÅS CAROLI;33.99;33.00;21.31;11.48;0.21;0.99
14 90  02;BORÅS;BORÅS GUSTAV ADOLF;33.99;33.00;21.31;11.48;0.21;0.99
14 90  03;BORÅS;BRÄMHULT;33.99;33.00;21.31;11.48;0.21;0.99
14 90  06;BORÅS;TOARP;34.38;32.99;21.31;11.48;0.20;1.39
14 90  07;BORÅS;LÄNGHEM, DEL;34.58;33.12;21.31;11.48;0.33;1.46
14 90  08;BORÅS;SEXDREGA, DEL;34.58;33.12;21.31;11.48;0.33;1.46
14 90  11;BORÅS;FRISTAD;34.20;33.00;21.31;11.48;0.21;1.20
14 90  15;BORÅS;BREDARED;34.08;32.94;21.31;11.48;0.15;1.14
14 90  16;BORÅS;SANDHULT;34.08;32.94;21.31;11.48;0.15;1.14
14 90  19;BORÅS;SEGLORA;34.31;33.03;21.31;11.48;0.24;1.28
14 90  20;BORÅS;KINNARUMMA;34.31;33.03;21.31;11.48;0.24;1.28
14 91  01;ULRICEHAMN;ULRICEHAMN;34.05;32.76;21.05;11.48;0.23;1.29
14 91  05;ULRICEHAMN;HÄLLSTAD;34.18;32.93;21.05;11.48;0.40;1.25
14 91  10;ULRICEHAMN;SÖDRA VING;34.18;32.93;21.05;11.48;0.40;1.25
14 91  16;ULRICEHAMN;ÅSUNDEN;34.05;32.76;21.05;11.48;0.23;1.29
14 91  20;ULRICEHAMN;HÖSSNA;34.05;32.76;21.05;11.48;0.23;1.29
14 91  28;ULRICEHAMN;REDVÄG;34.37;32.88;21.05;11.48;0.35;1.49
14 91  29;ULRICEHAMN;TIMMELE;34.05;32.76;21.05;11.48;0.23;1.29
14 92  01;ÅMÅL;ÅMÅL;35.596;34.397;22.46;11.48;0.457;1.199
14 93  01;MARIESTAD;MARIESTAD;34.14;33.09;21.26;11.48;0.35;1.05
14 93  03;MARIESTAD;ULLERVAD;34.49;33.14;21.26;11.48;0.40;1.35
14 93  12;MARIESTAD;LUGNÅS;34.49;33.14;21.26;11.48;0.40;1.35
14 93  18;MARIESTAD;LYRESTAD;34.49;33.16;21.26;11.48;0.42;1.33
14 94  01;LIDKÖPING;LIDKÖPING;33.80;32.69;20.86;11.48;0.35;1.11
14 94  03;LIDKÖPING;JÄRPÅS;34.18;32.75;20.86;11.48;0.41;1.43
14 94  05;LIDKÖPING;KÅLLANDS-RÅDA;34.18;32.75;20.86;11.48;0.41;1.43
14 94  13;LIDKÖPING;SUNNERSBERG;33.94;32.64;20.86;11.48;0.30;1.30
14 94  24;LIDKÖPING;SÄVARE;33.96;32.59;20.86;11.48;0.25;1.37
14 94  31;LIDKÖPING;ÖRSLÖSA;34.18;32.75;20.86;11.48;0.41;1.43
14 95  01;SKARA;SKARA DOMKYRKOFÖRS.;34.13;32.91;21.10;11.48;0.33;1.22
14 95  04;SKARA;EGGBY-ÖGLUNDA;34.13;32.91;21.10;11.48;0.33;1.22
14 95  05;SKARA;VARNHEM;34.13;32.91;21.10;11.48;0.33;1.22
14 95  08;SKARA;AXVALL;34.13;32.91;21.10;11.48;0.33;1.22
14 95  16;SKARA;ARDALA;34.13;32.91;21.10;11.48;0.33;1.22
14 96  01;SKÖVDE;SKÖVDE;33.53;32.55;20.86;11.48;0.21;0.98
14 96  08;SKÖVDE;SKULTORP;34.19;32.69;20.86;11.48;0.35;1.50
14 96  14;SKÖVDE;SVENTORP-FORSBY;33.98;32.70;20.86;11.48;0.36;1.28
14 96  15;SKÖVDE;VÄRSÅS- VAROLA- VRETEN;33.98;32.70;20.86;11.48;0.36;1.28
14 96  17;SKÖVDE;VÄRING;33.99;32.64;20.86;11.48;0.30;1.35
14 96  20;SKÖVDE;FRÖSVE;33.99;32.64;20.86;11.48;0.30;1.35
14 96  24;SKÖVDE;BERG;33.99;32.64;20.86;11.48;0.30;1.35
14 96  27;SKÖVDE;GÖTLUNDA;33.99;32.64;20.86;11.48;0.30;1.35
14 97  01;HJO;HJO;34.43;33.43;21.57;11.48;0.38;1.00
14 97  04;HJO;MOFALLA;34.43;33.43;21.57;11.48;0.38;1.00
14 97  06;HJO;FÅGELÅS;34.43;33.43;21.57;11.48;0.38;1.00
14 97  08;HJO;KORSBERGA-FRIDENE;34.43;33.43;21.57;11.48;0.38;1.00
14 98  01;TIDAHOLM;TIDAHOLM;35.10;33.92;22.07;11.48;0.37;1.18
14 98  03;TIDAHOLM;HÖKENSÅS;35.10;33.92;22.07;11.48;0.37;1.18
14 98  07;TIDAHOLM;FRÖJERED;35.10;33.92;22.07;11.48;0.37;1.18
14 98  12;TIDAHOLM;VALSTAD;35.10;33.92;22.07;11.48;0.37;1.18
14 98  16;TIDAHOLM;VARV;35.10;33.92;22.07;11.48;0.37;1.18
14 99  01;FALKÖPING;FALKÖPING;34.66;33.44;21.60;11.48;0.36;1.22
14 99  02;FALKÖPING;MÖSSEBERG;34.66;33.44;21.60;11.48;0.36;1.22
14 99  05;FALKÖPING;FLOBY;35.15;33.63;21.60;11.48;0.55;1.52
14 99  16;FALKÖPING;KINNEVED;35.15;33.63;21.60;11.48;0.55;1.52
14 99  21;FALKÖPING;ÅSLEBYGDEN;34.66;33.44;21.60;11.48;0.36;1.22
14 99  24;FALKÖPING;SLÖTA-KARLEBY;34.66;33.44;21.60;11.48;0.36;1.22
14 99  28;FALKÖPING;YLLESTAD;34.66;33.44;21.60;11.48;0.36;1.22
14 99  33;FALKÖPING;DALA-BORGUNDA-HÖGSTENA;34.98;33.51;21.60;11.48;0.43;1.47
14 99  34;FALKÖPING;STENSTORP;34.98;33.51;21.60;11.48;0.43;1.47
14 99  41;FALKÖPING;GUDHEM;34.98;33.51;21.60;11.48;0.43;1.47
14 99  47;FALKÖPING;HORNBORGA;34.98;33.51;21.60;11.48;0.43;1.47
14 99  51;FALKÖPING;ÅSARP;35.15;33.63;21.60;11.48;0.55;1.52
17 15  01;KIL;STORA KIL;34.99;33.90;22.35;11.20;0.35;1.09
17 15  02;KIL;FRYKERUD;34.99;33.90;22.35;11.20;0.35;1.09
17 15  03;KIL;BODA;34.99;33.90;22.35;11.20;0.35;1.09
17 30  01;EDA;EDA;35.23;33.93;22.25;11.20;0.48;1.30
17 30  03;EDA;JÄRNSKOG-SKILLINGMARK;35.23;33.93;22.25;11.20;0.48;1.30
17 30  05;EDA;KÖLA;35.23;33.93;22.25;11.20;0.48;1.30
17 37  01;TORSBY;FRYKSÄNDE;35.42;34.18;22.50;11.20;0.48;1.24
17 37  02;TORSBY;LEKVATTNET;35.42;34.18;22.50;11.20;0.48;1.24
17 37  03;TORSBY;VITSAND;35.42;34.18;22.50;11.20;0.48;1.24
17 37  05;TORSBY;ÖSTMARK;35.42;34.18;22.50;11.20;0.48;1.24
17 37  08;TORSBY;ÖVRE ÄLVDAL;35.45;34.46;22.50;11.20;0.76;0.99
17 60  01;STORFORS;STORFORS;35.25;33.94;22.50;11.20;0.24;1.31
17 61  01;HAMMARÖ;HAMMARÖ;34.33;33.53;22.10;11.20;0.23;0.80
17 62  02;MUNKFORS;FORSHAGA-MUNKFORS, DEL;35.15;34.07;22.50;11.20;0.37;1.08
17 63  01;FORSHAGA;FORSHAGA-MUNKFORS, DEL;35.00;33.92;22.35;11.20;0.37;1.08
17 64  01;GRUMS;GRUMS;35.33;34.06;22.50;11.20;0.36;1.27
17 64  03;GRUMS;ED-BORGVIK;35.33;34.06;22.50;11.20;0.36;1.27
17 64  04;GRUMS;VÄRMSKOG;35.33;34.06;22.50;11.20;0.36;1.27
17 65  01;ÅRJÄNG;SILBODAL;35.84;34.345;22.45;11.20;0.695;1.495
17 65  02;ÅRJÄNG;SILLERUD;35.84;34.345;22.45;11.20;0.695;1.495
17 65  03;ÅRJÄNG;HOLMEDAL-KARLANDA;35.84;34.345;22.45;11.20;0.695;1.495
17 65  05;ÅRJÄNG;BLOMSKOG;35.84;34.345;22.45;11.20;0.695;1.495
17 65  06;ÅRJÄNG;TRANKIL;35.84;34.345;22.45;11.20;0.695;1.495
17 65  07;ÅRJÄNG;VÄSTRA FÅGELVIK;35.84;34.345;22.45;11.20;0.695;1.495
17 65  08;ÅRJÄNG;TÖCKSMARK;35.84;34.345;22.45;11.20;0.695;1.495
17 65  09;ÅRJÄNG;ÖSTERVALLSKOG;35.84;34.345;22.45;11.20;0.695;1.495
17 66  01;SUNNE;SUNNE;35.183;33.923;22.15;11.20;0.573;1.26
17 66  02;SUNNE;VÄSTRA ÄMTERVIK;35.183;33.923;22.15;11.20;0.573;1.26
17 66  03;SUNNE;ÖSTRA ÄMTERVIK;35.183;33.923;22.15;11.20;0.573;1.26
17 66  04;SUNNE;GRÄSMARK;35.183;33.923;22.15;11.20;0.573;1.26
17 66  05;SUNNE;LYSVIK;35.30;33.93;22.15;11.20;0.58;1.37
17 80  01;KARLSTAD;KARLSTADS DOMKYRKOFÖRS.;34.16;33.17;21.75;11.20;0.22;0.99
17 80  02;KARLSTAD;NORRSTRAND;34.16;33.17;21.75;11.20;0.22;0.99
17 80  03;KARLSTAD;VÄSE-FÅGELVIK;34.16;33.17;21.75;11.20;0.22;0.99
17 80  06;KARLSTAD;ALSTER-NYEDSBYGDEN;34.16;33.17;21.75;11.20;0.22;0.99
17 80  08;KARLSTAD;GRAVA;34.06;33.17;21.75;11.20;0.22;0.89
17 80  09;KARLSTAD;NOR-SEGERSTAD;34.25;33.26;21.75;11.20;0.31;0.99
17 80  11;KARLSTAD;VÄSTERSTRAND;34.16;33.17;21.75;11.20;0.22;0.99
17 81  01;KRISTINEHAMN;KRISTINEHAMN;35.10;33.98;22.45;11.20;0.33;1.12
17 81  03;KRISTINEHAMN;RUDSKOGA;35.10;33.98;22.45;11.20;0.33;1.12
17 81  04;KRISTINEHAMN;VISNUMS-KIL;35.10;33.98;22.45;11.20;0.33;1.12
17 81  05;KRISTINEHAMN;VISNUM;35.10;33.98;22.45;11.20;0.33;1.12
17 81  06;KRISTINEHAMN;ÖLME;35.10;33.98;22.45;11.20;0.33;1.12
17 82  01;FILIPSTAD;FILIPSTAD;34.97;33.73;22.00;11.20;0.53;1.24
17 83  01;HAGFORS;HAGFORS-GUSTAV ADOLF;35.38;34.20;22.50;11.20;0.50;1.18
17 83  02;HAGFORS;EKSHÄRAD;35.43;34.28;22.50;11.20;0.58;1.15
17 83  04;HAGFORS;NORRA RÅDA-SUNNEMO;35.38;34.20;22.50;11.20;0.50;1.18
17 84  01;ARVIKA;ARVIKA ÖSTRA;33.845;32.595;20.90;11.20;0.495;1.25
17 84  02;ARVIKA;ARVIKA VÄSTRA;33.845;32.595;20.90;11.20;0.495;1.25
17 84  03;ARVIKA;STAVNÄS-HÖGERUD;33.845;32.595;20.90;11.20;0.495;1.25
17 84  05;ARVIKA;GLAVA;33.845;32.595;20.90;11.20;0.495;1.25
17 84  07;ARVIKA;GUNNARSKOG;33.845;32.595;20.90;11.20;0.495;1.25
17 84  08;ARVIKA;NY;33.845;32.595;20.90;11.20;0.495;1.25
17 84  09;ARVIKA;ÄLGÅ;33.845;32.595;20.90;11.20;0.495;1.25
17 84  10;ARVIKA;MANGSKOG;33.845;32.595;20.90;11.20;0.495;1.25
17 84  11;ARVIKA;BRUNSKOG;33.845;32.595;20.90;11.20;0.495;1.25
17 85  01;SÄFFLE;SÄFFLE;34.77;33.66;22.00;11.20;0.46;1.11
17 85  02;SÄFFLE;TVETA;34.77;33.66;22.00;11.20;0.46;1.11
17 85  03;SÄFFLE;BRO;34.77;33.66;22.00;11.20;0.46;1.11
17 85  04;SÄFFLE;SÖDRA VÄRMLANDSNÄS;34.77;33.66;22.00;11.20;0.46;1.11
17 85  08;SÄFFLE;NY-HUGGENÄS;34.77;33.66;22.00;11.20;0.46;1.11
17 85  09;SÄFFLE;GILLBERGA;34.77;33.66;22.00;11.20;0.46;1.11
17 85  10;SÄFFLE;KILA;34.77;33.66;22.00;11.20;0.46;1.11
17 85  11;SÄFFLE;SVANSKOG;34.77;33.66;22.00;11.20;0.46;1.11
17 85  12;SÄFFLE;LÅNGSERUD;34.77;33.66;22.00;11.20;0.46;1.11
18 14  02;LEKEBERG;KNISTA;34.62;33.34;21.43;11.55;0.36;1.28
18 14  05;LEKEBERG;EDSBERG;34.03;33.13;21.43;11.55;0.15;0.90
18 60  01;LAXÅ;RAMUNDEBODA;35.35;34.19;22.18;11.55;0.46;1.16
18 60  02;LAXÅ;FINNERÖDJA-TIVED;35.35;34.19;22.18;11.55;0.46;1.16
18 60  04;LAXÅ;SKAGERSHULT;35.35;34.19;22.18;11.55;0.46;1.16
18 61  01;HALLSBERG;HALLSBERG;34.23;33.32;21.55;11.55;0.22;0.91
18 61  02;HALLSBERG;VIBY;34.62;33.48;21.55;11.55;0.38;1.14
18 61  04;HALLSBERG;SKÖLLERSTA;34.84;33.60;21.55;11.55;0.50;1.24
18 62  01;DEGERFORS;DEGERFORS-NYSUND;34.95;34.15;22.30;11.55;0.30;0.80
18 63  01;HÄLLEFORS;HÄLLEFORS-HJULSJÖ;35.27;33.95;22.05;11.55;0.35;1.32
18 63  02;HÄLLEFORS;GRYTHYTTAN;35.28;34.05;22.05;11.55;0.45;1.23
18 64  01;LJUSNARSBERG;LJUSNARSBERG;34.23;33.04;21.05;11.55;0.44;1.19
18 80  01;ÖREBRO;ÖREBRO NIKOLAI;33.95;33.05;21.35;11.55;0.15;0.90
18 80  02;ÖREBRO;ÖREBRO OLAUS PETRI;33.95;33.05;21.35;11.55;0.15;0.90
18 80  03;ÖREBRO;LÄNGBRO;33.95;33.05;21.35;11.55;0.15;0.90
18 80  04;ÖREBRO;ALMBY;33.95;33.05;21.35;11.55;0.15;0.90
18 80  05;ÖREBRO;MOSJÖ-TÄBY;33.95;33.05;21.35;11.55;0.15;0.90
18 80  08;ÖREBRO;TYSSLINGE;34.26;33.15;21.35;11.55;0.25;1.11
18 80  13;ÖREBRO;AXBERG;34.06;33.08;21.35;11.55;0.18;0.98
18 80  14;ÖREBRO;LÄNNÄS;34.64;33.30;21.35;11.55;0.40;1.34
18 80  15;ÖREBRO;ASKER;34.64;33.30;21.35;11.55;0.40;1.34
18 80  16;ÖREBRO;KVISMARE;34.36;33.16;21.35;11.55;0.26;1.20
18 80  27;ÖREBRO;GLANSHAMMAR;34.49;33.24;21.35;11.55;0.34;1.25
